id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,mineable,exchange,payments
2083,Bitcoin Gold,BTG,67,2017-10-23 0:00:00,2.10E+07,17513923.59,17513923.59,108,19.23383665,7666663.426,31.695,-1.50275502,0.00170973,-20.96277973,-46.82089739,-35.15210762,-42.92067983,336859945.4,0.0264,403910569.6,Yes,Yes,Yes
3801,BORA,BORA,12,2019-03-18 0:00:00,-1.00E+05,861250000,1205750000,109,0.387478474,22680088.25,-28.0347,-1.01820154,-3.67906277,-19.47654547,-53.38073015,-53.68735425,-62.26935457,333715836,0.0261,467202170.4,No,No,No
6187,Serum,SRM,139,2020-08-04 0:00:00,1.02E+10,263244669,1092844982,110,1.235107402,43300514.25,-1.6567,-1.18306284,-3.95318885,-21.57120997,-50.33285507,-34.99557579,-48.48029749,325135439.2,0.0255,12549926310,No,Yes,No
2405,IOST,IOST,98,2018-01-16 0:00:00,9.00E+10,18588745668,18588745668,111,0.017255373,40825883.09,8.4143,-2.10736983,-2.41084855,-13.49502831,-41.51580867,-25.20792308,-36.05960191,320755746.3,0.0251,1552983600,No,No,No
5604,Secret,SCRT,36,2020-05-19 0:00:00,-1.00E+05,163295557,190165060,112,1.940305148,10942713.95,28.4626,-0.76286477,-0.44768132,-34.89625656,-60.68438129,-58.87730515,-70.64384362,316843209.9,0.0248,368978244.9,No,No,No
2586,Synthetix,SNX,236,2018-03-14 0:00:00,212424133,114841533,215258834.2,113,2.74107934,72806775.59,35.1589,-2.92934228,-0.4361013,-28.05121177,-48.4320988,-38.26517823,-43.29602428,314789753.5,0.0247,582271402.3,No,Yes,No
3783,Ankr,ANKR,108,2019-03-06 0:00:00,1.00E+10,8162899378,1.00E+10,114,0.03806863,42641771.73,14.0916,-1.12479583,-0.99422239,-23.96114763,-49.60546674,-47.33903735,-51.96863972,310750393.8,0.0243,380686297.1,No,No,No
2577,Ravencoin,RVN,97,2018-03-10 0:00:00,2.10E+10,10473290000,10473290000,115,0.029665993,41017967.3,47.901,-1.76988494,-1.32717541,-19.0505306,-46.36017426,-43.2443452,-57.09688043,310700547,0.0243,622985851.4,Yes,No,No
7455,Audius,AUDIO,101,2020-10-20 0:00:00,-1.00E+05,713381683,1097658974,116,0.433250096,30875346.27,61.4017,-2.12331055,-6.05304224,-36.18718852,-66.92960992,-42.25463321,-58.64693042,309072682.8,0.0242,475560856.1,No,No,No
2499,SwissBorg,CHSB,13,2018-02-02 0:00:00,-1.00E+05,1.00E+09,1.00E+09,117,0.304365435,839461.4834,80.9634,-1.48701914,1.23246166,-6.79802841,-32.45058606,-29.66975714,-50.85273375,304365434.6,0.0238,304365434.6,No,No,No
5488,JUST,JST,78,2020-05-07 0:00:00,9.90E+09,7300425000,9.90E+09,118,0.041237994,98116245.23,-25.6688,-1.19149795,-0.55437764,-28.33477757,-46.34255719,-17.20083897,-18.51725277,301054885.2,0.0236,408256144.4,No,No,No
5691,SKALE Network,SKL,76,2020-06-12 0:00:00,7.00E+09,3501977671,4276664349,119,0.083481404,12109063.77,1.0779,-1.88633559,-6.15616471,-32.08601277,-56.13401639,-33.13733977,-47.93474508,292350014.4,0.0229,584369831.4,No,No,No
19891,USDD,USDD,13,2022-05-02 8:07:12,-1.00E+05,286818207.6,286818207.6,120,1.001471191,154734283.7,2868.5468,-0.21137073,-0.0928646,-0.03909981,0.43712968,0.43712968,0.43712968,287240171.9,0.0225,287240172,No,No,No
2777,IoTeX,IOTX,88,2018-05-25 0:00:00,1.00E+10,9540779324,9626124332,121,0.029724676,16630612.88,-15.7193,-1.54173108,-3.40289737,-35.61379123,-60.10037217,-61.05687261,-68.89502542,283596577.5,0.0222,297246763.4,No,No,No
9436,Dogelon Mars,ELON,45,2021-04-23 0:00:00,1.00E+15,5.51E+14,1.00E+15,122,4.99E-07,11178675.8,-13.2899,-0.82597846,-1.36632361,-24.97649202,-37.06380711,-30.85058559,-50.1713143,275269931.9,0.0215,499182841.6,No,No,Yes
3306,Gemini Dollar,GUSD,61,2018-10-05 0:00:00,0,277113553,277113553,123,0.990857004,1675796.33,-22.6413,-0.91125157,-1.07183244,-0.94570317,-0.98423858,-0.62811765,-0.68165846,274579904.9,0.0215,274579904.9,No,No,No
9444,Kyber Network Crystal v2,KNC,144,2021-04-26 0:00:00,-1.00E+05,177809349.5,177809349.5,124,1.541825997,55935670.45,-29.2992,-1.31880992,-5.34985714,-35.12544453,-64.83289654,-47.73374061,-27.46391603,274151077.7,0.0215,274151077.7,No,Yes,No
7653,Oasis Network,ROSE,52,2020-11-12 0:00:00,1.00E+10,3493014306,1.00E+10,125,0.077906487,68567207.06,47.0357,-4.33959509,2.52552699,-43.20750398,-66.33677228,-65.60127385,-75.13404983,272128473.8,0.0213,779064870.3,No,No,No
1042,Siacoin,SC,66,2015-08-26 0:00:00,-1.00E+05,50952202992,50952202992,126,0.005272742,10028879.31,-25.202,-0.9881897,-0.81928168,-23.7784755,-50.11584338,-40.83661619,-51.19076196,268657842.5,0.021,268657842.5,Yes,No,No
11584,Braintrust,BTRST,27,2021-09-02 18:08:47,2.50E+08,90400861,2.50E+08,127,2.87753046,3413992.709,-18.673,-0.54154735,-0.73914772,-22.7722788,-23.85487417,-16.54754036,-20.23001976,260131231.2,0.0204,719382615.1,No,No,No
1455,Golem,GLM,62,2016-11-18 0:00:00,1.00E+09,1.00E+09,1.00E+09,128,0.254120845,4391105.058,2.436,-1.2370994,-0.73162875,-12.18952482,-40.92171064,-44.99245996,-32.35934135,254120844.6,0.0199,254120844.6,No,No,Yes
1698,Horizen,ZEN,87,2017-06-01 0:00:00,2.10E+07,12389118.75,12093400,129,20.39845124,23958597.19,-8.382,-2.36231458,-3.1391853,-30.364386,-46.76837713,-48.85439578,-52.8756321,252718834.7,0.0198,428367476,Yes,Yes,No
2300,WAX,WAXP,51,2017-12-21 0:00:00,-1.00E+05,1996981836,3870630934,130,0.124930317,16895349.8,11.537,-1.04329287,-0.48133928,-22.61278267,-54.56252608,-54.70322029,-64.69214937,249483573.5,0.0195,483559149,No,No,Yes
2566,Ontology,ONT,154,2018-03-08 0:00:00,1.00E+09,875249524,1.00E+09,131,0.274137403,49235247.21,60.4147,-1.73007088,2.27032646,-29.69723995,-47.06767965,-46.40615897,-51.42138252,239938631.1,0.0188,274137402.5,No,No,No
1817,Voyager Token,VGX,20,2017-07-18 0:00:00,279387971,278482214.2,278482214.2,132,0.822341217,6448798.228,-26.3533,-0.94540793,-4.75821816,-18.49035011,-43.95583647,-51.14855309,-58.95680398,229007403,0.0179,229752244.2,No,No,No
5690,Render Token,RNDR,72,2020-06-11 0:00:00,536870912,253798859.7,530962615,133,0.889917611,16644821.48,55.0823,0.76350485,8.58641055,-24.88054701,-56.07091606,-64.68908786,-71.7660495,225860074.8,0.0177,477770879.2,No,No,No
4279,SXP,SXP,129,2019-08-26 0:00:00,-1.00E+05,484433142.6,525116693.3,134,0.456501791,45534746.04,-28.9446,-1.71542327,-7.35682174,-42.38778602,-63.74914804,-67.30627451,-68.38876104,221144597.1,0.0173,239716710.9,No,Yes,Yes
1772,Storj,STORJ,110,2017-07-02 0:00:00,-1.00E+05,390191313.3,424999998,135,0.539831972,24166582.26,-30.1962,-1.8443964,-2.17452787,-24.36515744,-49.93989065,-49.15921434,-54.21818166,210637746,0.0165,229428586.9,No,No,No
5370,Hive,HIVE,35,2020-03-26 0:00:00,-1.00E+05,431796916.9,431796916.9,136,0.485767447,4901195.412,-3.4245,-0.85540456,-3.95611408,-27.19872468,-47.5997042,-46.88694856,-55.20646577,209752885.9,0.0164,209752885.9,No,No,No
9816,APENFT,NFT,41,2021-05-14 0:00:00,1.00E+15,2.77E+14,1.00E+15,137,7.56E-07,83576722.68,-11.3388,-0.1200692,-1.14734899,-36.18400323,-54.8225919,-50.92508299,-63.98500105,209442273.5,0.0164,755881889.5,No,No,No
7501,WOO Network,WOO,107,2020-10-23 0:00:00,3.00E+09,1050834810,2989743330,138,0.194462248,16508428.41,-5.8257,-1.51723739,-3.96057321,-30.31832665,-58.68998619,-62.75414766,-67.48799339,204347699.8,0.016,583386744.8,No,Yes,No
7461,PlayDapp,PLA,39,2020-10-20 0:00:00,7.00E+08,362829427,7.00E+08,139,0.558534227,33481763.99,-50.7997,-0.58117677,-1.8823234,-8.55885924,-39.68059255,-30.77772561,-48.24025572,202652653.4,0.0159,390973958.6,No,No,No
10603,Immutable X,IMX,86,2021-06-24 0:00:00,2.00E+09,235284001,2.00E+09,140,0.846701351,53861184.5,8.7014,-2.3878808,-1.45977896,-34.75302227,-53.90843757,-46.80670096,-64.94476272,199215281.4,0.0156,1693402701,No,No,No
2496,Polymath,POLY,59,2018-02-02 0:00:00,-1.00E+05,898550829.7,1.00E+09,141,0.22147223,17808402.97,128.2872,-3.63697066,4.89972322,-20.8883084,-45.5075004,-43.97478376,-49.59647729,199004055.9,0.0156,221472229.8,No,No,No
5777,renBTC,RENBTC,46,2020-06-28 0:00:00,13698,6655.061174,6655.061174,142,29891.65976,9428497.794,-27.0114,-0.25410027,-1.06466797,-9.61088719,-25.96795556,-27.2503827,-32.5024128,198930824.3,0.0156,409455955.4,No,No,No
3628,MXC,MXC,26,2018-12-06 0:00:00,2664965800,2642132373,2642132373,143,0.074837921,18257962.81,25.8782,0.18963878,-0.95452099,-11.99619884,-29.20624793,-30.88317121,-15.54245733,197731694.4,0.0155,199440500.6,No,No,No
8719,Illuvium,ILV,67,2021-03-08 0:00:00,1.00E+07,650861.1182,7.00E+06,144,301.8739514,15130181.02,9.8973,-1.5650002,-3.22802356,-23.84678594,-43.23230554,-43.20762423,-54.72304264,196478017.6,0.0154,3018739514,No,No,No
5964,Trust Wallet Token,TWT,52,2020-07-30 0:00:00,1.00E+09,288094211,858094211,145,0.68149176,18038804.34,56.2279,-1.50702383,4.36479638,-11.97169228,-36.96941916,-12.55723284,19.82493735,196333830.9,0.0154,681491760,No,No,No
8075,Rally,RLY,56,2020-12-22 0:00:00,1.50E+10,2774774932,1.50E+10,146,0.070552473,1102932.62,-28.5232,-2.63984436,-5.3530046,-36.15660243,-57.69374947,-60.97825049,-70.55343314,195767232.2,0.0153,1058287088,No,No,No
5617,UMA,UMA,130,2020-05-25 0:00:00,101172570,66207422.51,107090074.4,147,2.947763939,27053233.75,-26.0974,-1.21537568,-2.36464035,-40.71612472,-53.78228519,-62.12477481,-53.1104475,195163852.6,0.0153,298232853.4,No,No,No
2700,Celsius,CEL,60,2018-05-18 0:00:00,695658160,238863519.8,695658160,148,0.815950259,4205311.887,-12.2176,-2.3849643,17.13079707,-54.44118356,-64.24028734,-75.20880964,-75.10965365,194900750.8,0.0153,567622455.5,No,No,No
5899,Casper,CSPR,38,2020-07-21 0:00:00,-1.00E+05,4820765107,10868971320,149,0.039547299,20821612.88,28.7156,-2.90666811,4.08479149,-26.79930404,-48.72909283,-38.68137953,-54.54959095,190648241.4,0.0149,429838463.9,No,No,No
6756,Acala Token,ACA,31,2020-08-28 0:00:00,1.00E+09,408473590,1.00E+09,150,0.465576704,11929615.12,-58.0492,-1.89935144,-9.57921973,-40.08201156,-69.20744051,-57.80593915,-70.69431065,190175787.6,0.0149,465576703.7,No,No,No
13855,Ethereum Name Service,ENS,103,2021-11-09 1:31:29,1.00E+08,20244862.09,1.00E+08,151,9.348027383,76645692.52,10.6273,-0.31243908,1.78994821,-38.12808251,-34.56969405,-39.18392493,-48.65148731,189249525.2,0.0148,934802738.3,No,No,No
109,DigiByte,DGB,106,2014-02-06 0:00:00,2.10E+10,15336528184,15336528184,152,0.012297759,13457690.83,-8.8599,-2.67645025,-5.73012028,-23.03052193,-50.62819444,-38.97473952,-49.9246877,188604920.6,0.0148,258252929.6,Yes,Yes,Yes
7281,Persistence,XPRT,16,2020-10-03 0:00:00,-1.00E+05,100450348.1,137576755.6,153,1.664618032,1592327.734,73.6428,7.98412685,12.11329575,-13.38255858,-41.46108667,-55.73425987,-47.80143237,167211460.8,0.0131,229012748.3,No,No,No
5566,Keep Network,KEEP,62,2020-05-13 0:00:00,1.00E+09,739216091.9,999848780.8,154,0.226151623,1834455.594,29.9157,0.29183179,-0.0971074,-31.35772566,-58.39678294,-64.17430366,-63.33460117,167174919.1,0.0131,226151623.2,No,No,No
4747,Velas,VLX,57,2019-10-03 0:00:00,-1.00E+05,2299939976,2299939976,155,0.072470277,3287885.95,2.8353,-0.27637963,-1.91660838,-49.56632728,-66.4914241,-66.24455454,-74.4668207,166677288.2,0.013,166677288.2,No,No,No
3029,Flux,FLUX,55,2018-08-02 0:00:00,4.40E+08,233849292.2,220347379.7,156,0.710091506,11984043.06,-5.0506,-1.79237578,-2.03704526,-38.48900947,-52.18825749,-50.87748525,-59.10138769,166054396.1,0.013,312440262.7,Yes,No,No
6758,SushiSwap,SUSHI,324,2020-08-28 0:00:00,2.50E+08,127244443,242155388.3,157,1.275929133,116503981.5,-10.738,-1.62254345,-2.85039382,-35.32891959,-61.17394327,-59.90384115,-70.05986574,162354891.8,0.0127,318982283.2,No,Yes,No
4948,Nervos Network,CKB,54,2019-11-19 0:00:00,-1.00E+05,33340068750,36680680992,158,0.004830765,5997095.112,-2.229,-1.2527156,-5.54591232,-38.95246037,-54.79263006,-55.39883869,-67.57188152,161058030.1,0.0126,177195742.1,Yes,No,No
4041,MX TOKEN,MX,11,2019-09-24 0:00:00,-1.00E+05,100000000,4.50E+08,159,1.568435056,9152843.399,-0.1841,0.09344125,-0.93878965,-13.42826529,-34.96891188,-16.08188891,-15.25251627,156843505.6,0.0123,705795775.4,No,Yes,No
2539,Ren,REN,177,2018-02-21 0:00:00,1.00E+09,999037500.4,999999632.8,160,0.15644683,33201006.35,-2.3145,-1.12208596,-1.76019421,-33.72839029,-52.74398359,-54.87585264,-58.63504345,156296250.2,0.0122,156446830.2,No,No,No
2394,Telcoin,TEL,67,2018-01-14 0:00:00,1.00E+11,60990249278,1.00E+11,161,0.002551287,3433717.167,-2.4625,-1.01799398,1.87967398,-23.13772547,-58.53889719,-49.14086698,-68.78546566,155603645.3,0.0122,255128725,No,Yes,No
1214,Lisk,LSK,63,2016-04-06 0:00:00,-1.00E+05,128900444.5,144818773,162,1.197744399,4922477.544,-54.8373,-0.84662869,-2.08081669,-22.4853022,-43.64577167,-42.62705946,-34.45334588,154389785.5,0.0121,173455874.2,No,No,No
2303,MediBloc,MED,11,2017-12-22 0:00:00,-1.00E+05,5382401140,7852770516,163,0.028606754,616651.6046,256.2454,-0.90219078,5.97797984,-12.90479201,-37.17949028,-28.90514444,-35.92615462,153973024.3,0.0121,224642272.8,No,No,No
2856,CEEK VR,CEEK,50,2018-06-11 0:00:00,1.00E+09,796076729.2,1.00E+09,164,0.188362935,10975923.45,-6.0308,-1.56546079,-0.01944222,-28.40567079,-60.26553409,-38.82218061,-54.96105815,149951349.1,0.0117,188362934.9,No,No,No
9258,Chia,XCH,39,2021-04-16 0:00:00,-1.00E+05,3966420,24966420,165,37.78573488,6416254.424,-25.0943,-0.1762645,-3.18400726,-16.93709447,-39.86585147,-42.02831096,-52.70453985,149874094.6,0.0117,943374527.1,No,No,No
7334,Conflux,CFX,42,2020-11-11 0:00:00,-1.00E+05,1822490445,1697024649,166,0.081603554,6985400.091,1.5749,-0.79730453,-1.79216864,-27.36874657,-54.95900712,-31.43081806,-37.87382286,148721696.9,0.0116,138483242.2,Yes,No,Yes
1567,Nano,XNO,54,2017-03-06 0:00:00,133248297,133248297.2,133248297.2,167,1.115833324,2668972.439,26.3903,-1.39617067,-2.06159083,-24.17530457,-48.71719929,-57.7355708,-51.06949714,148682890.3,0.0116,148682890.1,No,Yes,Yes
3217,Ontology Gas,ONG,51,2018-08-23 0:00:00,1.00E+09,308589817.3,1.00E+09,168,0.45979886,63348544.39,995.6139,-0.90826735,19.67406865,-9.19731695,-36.65697317,-33.56238193,-46.97471735,141889246.2,0.0111,459798859.9,No,No,No
2868,Constellation,DAG,12,2018-06-20 0:00:00,3693588685,1266911931,3711998690,169,0.111654869,863682.5858,-41.4541,-0.09257709,-1.2806476,-19.45501269,-30.30737116,-24.99739299,-36.07619504,141456886,0.0111,412407161.8,No,No,Yes
4566,DigitalBits,XDB,12,2019-09-13 0:00:00,-1.00E+05,958046512,1.50E+09,170,0.145293634,455724.4933,-34.3383,-0.79511675,-1.05267602,-30.57144731,-60.88412122,-61.03879999,-63.0847121,139198059.1,0.0109,217940450.7,No,No,No
8420,DAO Maker,DAO,39,2021-02-09 0:00:00,3.12E+08,70892902.23,274956231.7,171,1.947305687,2190625.928,-21.3154,-0.22840434,-2.79474954,-24.55272857,-28.23272655,-10.58417724,-13.58474432,138050151.7,0.0108,607559374.5,No,No,No
4206,WINkLink,WIN,74,2019-08-01 0:00:00,9.99E+11,9.62E+11,9.94E+11,172,0.000142114,117553725.4,0.8145,-1.01139027,-0.5903865,-33.59616974,-51.54354919,-46.91641037,-57.26839613,136676734.4,0.0107,141972301.3,No,No,No
6953,Frax Share,FXS,76,2020-09-08 0:00:00,-1.00E+05,16209404.7,99899045.24,173,8.384339058,36254512.68,-24.9115,-1.15059186,-8.70335567,-61.18432565,-70.79880131,-52.8439728,-67.38195691,135905144.9,0.0106,837587466.9,No,No,No
3773,Fetch.ai,FET,71,2019-03-02 0:00:00,1152997575,746113681,1151441226,174,0.17993219,10256482.77,-17.469,1.86048562,2.78678107,-19.36663046,-46.02001917,-45.39224954,-50.09196812,134249868.3,0.0105,207461378.2,No,No,No
9040,Pundi X (New),PUNDIX,37,2021-03-31 0:00:00,258526640,258491637.2,258491637.2,175,0.516363377,39326083.11,16.5155,-0.98908757,5.13136263,-16.32002095,-39.94207872,-30.38645499,-37.51316689,133475614.8,0.0104,133493689,No,No,No
8526,Raydium,RAY,95,2021-02-19 0:00:00,5.55E+08,107187988,554999996.3,176,1.244034674,28963446.42,-2.6801,-0.3597372,-3.5013578,-29.36350051,-53.9541556,-50.8127508,-66.94049471,133345573.7,0.0104,690439244,No,Yes,No
3911,Ocean Protocol,OCEAN,104,2019-05-06 0:00:00,1.41E+09,613099141,613099141,177,0.216743449,11904858.99,-9.9286,-1.40350973,-3.56201408,-35.29980424,-56.38289101,-54.01941141,-63.51678751,132885222.4,0.0104,305608263.2,No,No,No
3835,Orbs,ORBS,37,2019-04-03 0:00:00,-1.00E+05,2876767039,1.00E+10,178,0.045856634,2189727.587,15.635,-0.70725374,-0.92706179,-19.43981174,-40.22398751,-35.6573793,-36.72832352,131918852.8,0.0103,458566338.5,No,No,No
3978,Chromia,CHR,77,2019-05-28 0:00:00,1.00E+09,567369439,471970667.5,179,0.226382155,38117387.78,18.8941,-1.28948588,-0.44142247,-21.78335872,-46.71479007,-44.77808435,-59.03429915,128442316.5,0.0101,226382155.3,No,No,No
541,Syscoin,SYS,31,2014-08-20 0:00:00,8.88E+08,643966980.8,640953639.6,180,0.197952186,7615313.33,60.2775,2.72057132,4.61002663,-32.82639873,-61.86349361,-58.35919066,-76.89786432,127474671.6,0.01,175781541.2,Yes,No,No
2765,XYO,XYO,46,2018-05-22 0:00:00,-1.00E+05,12844821266,13960974963,181,0.009759341,3348397.413,-45.2946,-1.37117787,-0.40327508,-19.43664902,-45.05710862,-43.03135105,-55.19282094,125356994.9,0.0098,136249919.8,No,No,No
11156,dYdX,DYDX,157,2021-08-03 0:00:00,1.00E+09,65569295,1.00E+09,182,1.906588973,65132653.46,-3.4784,-2.9902887,-7.27505219,-41.64098625,-59.73288198,-60.88126838,-74.61003352,125013694.8,0.0098,1906588973,No,No,No
4761,NuCypher,NU,85,2019-10-07 0:00:00,3885390082,7.03E+08,1380688921,183,0.176177008,9650628.501,163.8947,0.2460495,3.62143359,-29.69195921,-54.06529383,-59.06103804,-67.15231216,123852436.9,0.0097,684516400.9,No,No,No
9025,Tribe,TRIBE,55,2021-03-30 0:00:00,1.00E+09,453448622,1.00E+09,184,0.271444419,4883160.111,32.7937,-0.62415039,0.74585324,-22.37927748,-53.28973851,-49.61796721,-60.65685124,123086097.9,0.0096,271444419.4,No,No,No
2132,Powerledger,POWR,67,2017-11-01 0:00:00,1.00E+09,485486097.1,999506123,185,0.246051476,11287574.95,0.1869,-1.06179889,-0.10278424,-26.15582684,-51.5739859,-51.39233576,-57.77156603,119454570.8,0.0094,246051476,No,No,No
11289,Spell Token,SPELL,186,2021-08-17 0:00:00,1.96E+11,90153943916,1.03E+11,186,0.001305544,20769417.33,19.744,-1.53671469,-0.35010426,-52.46778914,-69.11065516,-63.13958928,-78.12837835,117699901.8,0.0092,255897949.6,No,No,No
1759,Status,SNT,76,2017-06-28 0:00:00,-1.00E+05,3470483788,6804870174,187,0.033878415,6757525.333,-1.9457,-0.78090128,-1.60528075,-18.86341446,-50.26444821,-40.72738165,-42.85760922,117574489,0.0092,230538213.7,No,No,No
3992,COTI,COTI,89,2019-06-04 0:00:00,2.00E+09,1048141495,2.00E+09,188,0.109907782,18490142.19,7.0736,-1.95899012,-2.97625312,-33.88489375,-56.3837458,-46.47559511,-61.35518564,115198907.1,0.009,219815564.3,No,No,No
3814,Celer Network,CELR,90,2019-03-25 0:00:00,1.00E+10,6840278297,1.00E+10,189,0.016826192,20567061.16,-3.6583,-0.6732227,-5.25872101,-37.37568153,-67.64379608,-56.49728451,-67.60920512,115095832.9,0.009,168261915.5,No,No,No
3441,Divi,DIVI,10,2018-10-12 0:00:00,-1.00E+05,2875517203,2875517203,190,0.039858793,447007.075,66.2032,1.08269227,-4.99497862,-27.28825605,-38.04427956,-37.52052818,-49.77954931,114614645.9,0.009,114614645.9,Yes,No,No
4189,Ultra,UOS,32,2019-07-30 0:00:00,-1.00E+05,303472124.3,1.00E+09,191,0.376480113,2300065.564,5.8306,-0.43345609,3.71878896,-27.37755927,-62.35423927,-67.78884598,-67.65884949,114251219.6,0.0089,376480112.8,No,No,Yes
1816,Civic,CVC,79,2017-07-17 0:00:00,-1.00E+05,6.70E+08,1.00E+09,192,0.170051252,27788490.86,-56.0193,-1.80884754,-5.08515947,-21.88763579,-42.12433787,-40.10781687,-43.50747319,113934339,0.0089,170051252.2,No,No,No
7226,Injective,INJ,82,2020-09-29 0:00:00,1.00E+08,56655553.33,1.00E+08,193,2.00940473,9408088.815,-23.0336,-1.77432951,-5.40253175,-38.8616453,-62.25708418,-62.32167652,-67.67115097,113843936.9,0.0089,200940473,No,Yes,No
9308,Vulcan Forged PYR,PYR,53,2021-04-19 0:00:00,5.00E+07,23897700,5.00E+07,194,4.761659999,23174645.44,5.129,-2.77977962,-3.15913585,-34.01764602,-60.34253512,-46.78999646,-66.16228276,113792722.2,0.0089,238083000,No,No,No
8938,Ellipsis,EPS,44,2021-03-24 0:00:00,1.00E+09,723701571.8,723701571.8,195,0.153459475,2249676.475,2.5695,0.99298077,14.17383431,-9.57565071,-39.66067859,-8.99738996,-39.77622396,111058863.5,0.0087,153459475.3,No,Yes,No
11396,JOE,JOE,44,2021-08-25 21:39:22,5.00E+08,229208286,199010126.2,196,0.48433191,11018524.06,12.3016,-1.08485737,-3.85626548,-34.1218425,-58.58482011,-51.81880943,-61.53260763,111012886.9,0.0087,242165954.9,No,No,No
2071,Request,REQ,70,2017-10-20 0:00:00,999877117,999876008,999877117,197,0.108890158,7494082.307,29.3603,-2.18023092,-2.03283234,-30.84184557,-50.76097209,-51.13638686,-58.2285645,108876656.5,0.0085,108876777.3,No,Yes,Yes
1320,Ardor,ARDR,27,2016-07-23 0:00:00,998999495,998999495,998999495,198,0.108812925,6172657.081,48.1368,-0.93813232,-2.6940539,-25.11631884,-49.86559747,-43.44605798,-49.10339104,108704057,0.0085,108704057,No,No,No
1230,Steem,STEEM,34,2016-04-18 0:00:00,-1.00E+05,394951699,409190981,199,0.27484518,25127527.65,69.1306,-0.22941533,5.76497566,-20.38421278,-18.97978619,-13.88536021,-20.52134325,108550570.8,0.0085,112464168.8,No,No,No
9285,Moonriver,MOVR,35,2021-04-19 0:00:00,1.00E+07,4120300,10330770,200,25.64023338,21345290.53,87.2871,-3.35115336,13.12573093,-15.34385318,-56.24950378,-50.7029496,-74.51870581,105645453.6,0.0083,256402333.8,No,No,No
5015,HEX,HEX,93,2019-12-17 0:00:00,-1.00E+05,1.73E+11,6.34E+11,201,0.134401007,17414756.8,16.6394,-1.13450713,0.7202359,-12.92306046,1.41015851,14.60945929,-31.04998854,23306622985,0,85148771194,No,No,No
18579,Wrapped TRON,WTRX,11,2017-09-13 0:00:00,-1.00E+05,1.02E+11,1.02E+11,202,0.069142175,6504435.737,4.7775,-0.0217589,-0.61700347,-10.19918749,11.54931435,13.61567621,14.31511858,7030105524,0,7030105231,No,No,No
8085,Lido Staked ETH,stETH,14,2020-12-23 0:00:00,-1.00E+05,3487728,4188832.911,203,1972.880391,1636688.836,-33.195,-1.62845975,-3.16677024,-17.39255209,-34.92265878,-29.68448076,-36.26874802,6880870181,0,8264066313,No,No,No
